date,instrument,direction,outcome,R_result,iso_week,sample
2017-03-16,EURUSD,long,BE,0,2017-W11,in_sample
2017-03-17,Z1!,long,L,-1,2017-W11,in_sample
2017-03-21,Z1!,long,L,-1,2017-W12,in_sample
2017-03-23,NK2251!,short,L,-1,2017-W12,in_sample
2017-03-24,NK2251!,short,W,1,2017-W12,in_sample
2017-03-24,NQ1!,short,L,-1,2017-W12,in_sample
2017-03-24,Z1!,short,W,1,2017-W12,in_sample
2017-04-03,ES1!,long,L,-1,2017-W14,in_sample
2017-04-03,NK2251!,short,BE,0,2017-W14,in_sample
2017-04-03,NQ1!,long,AMBIG,,2017-W14,in_sample
2017-04-04,FDAX1!,long,L,-1,2017-W14,in_sample
2017-04-05,EURUSD,short,W,1,2017-W14,in_sample
2017-04-06,XAUUSD,short,L,-1,2017-W14,in_sample
2017-04-07,NK2251!,short,W,1,2017-W14,in_sample
2017-04-07,NQ1!,short,W,1,2017-W14,in_sample
2017-04-07,Z1!,short,W,1,2017-W14,in_sample
2017-04-10,ES1!,short,L,-1,2017-W15,in_sample
2017-04-10,NQ1!,short,L,-1,2017-W15,in_sample
2017-04-11,EURUSD,short,L,-1,2017-W15,in_sample
2017-04-11,EURUSD,short,L,-1,2017-W15,in_sample
2017-04-12,EURUSD,short,L,-1,2017-W15,in_sample
2017-04-12,EURUSD,short,L,-1,2017-W15,in_sample
2017-04-12,EURUSD,short,L,-1,2017-W15,in_sample
2017-04-12,XAUUSD,long,W,1,2017-W15,in_sample
2017-04-14,EURUSD,long,L,-1,2017-W15,in_sample
2017-04-17,EURUSD,long,W,1,2017-W16,in_sample
2017-04-18,EURUSD,long,W,1,2017-W16,in_sample
2017-04-18,EURUSD,long,W,1,2017-W16,in_sample
2017-04-18,FDAX1!,short,W,1,2017-W16,in_sample
2017-04-18,NK2251!,short,L,-1,2017-W16,in_sample
2017-04-20,XAUUSD,short,L,-1,2017-W16,in_sample
2017-04-27,EURUSD,long,W,1,2017-W17,in_sample
2017-04-27,EURUSD,long,L,-1,2017-W17,in_sample
2017-04-27,NQ1!,long,L,-1,2017-W17,in_sample
2017-04-28,XAUUSD,long,BE,0,2017-W17,in_sample
2017-05-01,NK2251!,long,W,1,2017-W18,in_sample
2017-05-12,ES1!,short,L,-1,2017-W19,in_sample
2017-05-12,FDAX1!,long,W,1,2017-W19,in_sample
2017-05-12,NQ1!,long,W,1,2017-W19,in_sample
2017-05-18,Z1!,long,W,1,2017-W20,in_sample
2017-05-19,EURUSD,long,W,1,2017-W20,in_sample
2017-05-19,Z1!,long,W,1,2017-W20,in_sample
2017-05-22,NQ1!,short,L,-1,2017-W21,in_sample
2017-05-23,NK2251!,short,L,-1,2017-W21,in_sample
2017-05-23,XAUUSD,short,W,1,2017-W21,in_sample
2017-05-23,XAUUSD,short,W,1,2017-W21,in_sample
2017-05-24,NK2251!,short,L,-1,2017-W21,in_sample
2017-05-24,NQ1!,long,W,1,2017-W21,in_sample
2017-05-24,XAUUSD,short,L,-1,2017-W21,in_sample
2017-05-25,FDAX1!,long,BE,0,2017-W21,in_sample
2017-05-25,NK2251!,short,W,1,2017-W21,in_sample
2017-05-26,EURUSD,long,W,1,2017-W21,in_sample
2017-05-29,ES1!,long,L,-1,2017-W22,in_sample
2017-05-29,NK2251!,short,W,1,2017-W22,in_sample
2017-05-30,NK2251!,short,L,-1,2017-W22,in_sample
2017-05-30,NK2251!,short,L,-1,2017-W22,in_sample
2017-05-31,Z1!,long,W,1,2017-W22,in_sample
2017-05-31,Z1!,long,L,-1,2017-W22,in_sample
2017-06-01,NK2251!,short,L,-1,2017-W22,in_sample
2017-06-02,EURUSD,long,L,-1,2017-W22,in_sample
2017-06-02,EURUSD,long,W,1,2017-W22,in_sample
2017-06-07,ES1!,short,BE,0,2017-W23,in_sample
2017-06-08,EURUSD,short,W,1,2017-W23,in_sample
2017-06-08,XAUUSD,long,L,-1,2017-W23,in_sample
2017-06-09,FDAX1!,long,W,1,2017-W23,in_sample
2017-06-09,NK2251!,short,W,1,2017-W23,in_sample
2017-06-13,EURUSD,short,L,-1,2017-W24,in_sample
2017-06-14,ES1!,short,W,1,2017-W24,in_sample
2017-06-14,FDAX1!,long,BE,0,2017-W24,in_sample
2017-06-14,FDAX1!,long,W,1,2017-W24,in_sample
2017-06-14,NK2251!,short,W,1,2017-W24,in_sample
2017-06-14,NQ1!,short,W,1,2017-W24,in_sample
2017-06-15,ES1!,short,L,-1,2017-W24,in_sample
2017-06-15,NQ1!,short,W,1,2017-W24,in_sample
2017-06-15,NQ1!,short,L,-1,2017-W24,in_sample
2017-06-19,EURUSD,short,L,-1,2017-W25,in_sample
2017-06-19,XAUUSD,short,BE,0,2017-W25,in_sample
2017-06-20,EURUSD,short,W,1,2017-W25,in_sample
2017-06-20,EURUSD,short,BE,0,2017-W25,in_sample
2017-06-21,Z1!,short,W,1,2017-W25,in_sample
2017-06-22,ES1!,long,W,1,2017-W25,in_sample
2017-06-22,Z1!,short,W,1,2017-W25,in_sample
2017-06-23,Z1!,short,W,1,2017-W25,in_sample
2017-06-23,Z1!,short,L,-1,2017-W25,in_sample
2017-06-25,NK2251!,long,W,1,2017-W25,in_sample
2017-06-26,ES1!,long,L,-1,2017-W26,in_sample
2017-06-26,ES1!,long,L,-1,2017-W26,in_sample
2017-06-26,EURUSD,short,L,-1,2017-W26,in_sample
2017-06-26,FDAX1!,long,W,1,2017-W26,in_sample
2017-06-26,NK2251!,long,L,-1,2017-W26,in_sample
2017-06-27,Z1!,short,W,1,2017-W26,in_sample
2017-06-28,Z1!,short,W,1,2017-W26,in_sample
2017-06-28,Z1!,short,L,-1,2017-W26,in_sample
2017-06-29,NQ1!,short,W,1,2017-W26,in_sample
2017-06-29,XAUUSD,short,W,1,2017-W26,in_sample
2017-06-29,Z1!,short,BE,0,2017-W26,in_sample
2017-06-30,XAUUSD,short,W,1,2017-W26,in_sample
2017-07-05,ES1!,short,L,-1,2017-W27,in_sample
2017-07-05,ES1!,short,L,-1,2017-W27,in_sample
2017-07-05,Z1!,long,L,-1,2017-W27,in_sample
2017-07-06,ES1!,short,W,1,2017-W27,in_sample
2017-07-06,ES1!,short,L,-1,2017-W27,in_sample
2017-07-06,NK2251!,short,BE,0,2017-W27,in_sample
2017-07-06,NQ1!,short,W,1,2017-W27,in_sample
2017-07-10,EURUSD,long,L,-1,2017-W28,in_sample
2017-07-11,EURUSD,long,W,1,2017-W28,in_sample
2017-07-11,EURUSD,long,W,1,2017-W28,in_sample
2017-07-12,NK2251!,short,L,-1,2017-W28,in_sample
2017-07-13,EURUSD,long,W,1,2017-W28,in_sample
2017-07-14,EURUSD,long,W,1,2017-W28,in_sample
2017-07-14,EURUSD,long,W,1,2017-W28,in_sample
2017-07-14,EURUSD,long,L,-1,2017-W28,in_sample
2017-07-14,NK2251!,short,W,1,2017-W28,in_sample
2017-07-14,NK2251!,short,W,1,2017-W28,in_sample
2017-07-14,NQ1!,long,W,1,2017-W28,in_sample
2017-07-17,EURUSD,long,W,1,2017-W29,in_sample
2017-07-17,NK2251!,short,W,1,2017-W29,in_sample
2017-07-17,Z1!,long,L,-1,2017-W29,in_sample
2017-07-18,NK2251!,short,L,-1,2017-W29,in_sample
2017-07-19,ES1!,long,W,1,2017-W29,in_sample
2017-07-19,EURUSD,long,L,-1,2017-W29,in_sample
2017-07-19,XAUUSD,long,L,-1,2017-W29,in_sample
2017-07-21,FDAX1!,short,W,1,2017-W29,in_sample
2017-07-21,NK2251!,short,W,1,2017-W29,in_sample
2017-07-23,NK2251!,short,L,-1,2017-W29,in_sample
2017-07-24,NK2251!,short,L,-1,2017-W30,in_sample
2017-07-25,EURUSD,long,W,1,2017-W30,in_sample
2017-07-25,EURUSD,long,W,1,2017-W30,in_sample
2017-07-26,NK2251!,short,L,-1,2017-W30,in_sample
2017-07-26,Z1!,short,L,-1,2017-W30,in_sample
2017-07-27,NK2251!,short,W,1,2017-W30,in_sample
2017-07-27,Z1!,short,W,1,2017-W30,in_sample
2017-07-27,Z1!,short,W,1,2017-W30,in_sample
2017-07-28,XAUUSD,long,W,1,2017-W30,in_sample
2017-07-28,XAUUSD,long,BE,0,2017-W30,in_sample
2017-07-28,Z1!,short,W,1,2017-W30,in_sample
2017-07-28,Z1!,short,W,1,2017-W30,in_sample
2017-07-31,EURUSD,long,W,1,2017-W31,in_sample
2017-07-31,NQ1!,short,W,1,2017-W31,in_sample
2017-08-01,ES1!,long,BE,0,2017-W31,in_sample
2017-08-01,XAUUSD,long,L,-1,2017-W31,in_sample
2017-08-02,ES1!,long,L,-1,2017-W31,in_sample
2017-08-02,EURUSD,long,BE,0,2017-W31,in_sample
2017-08-02,Z1!,short,W,1,2017-W31,in_sample
2017-08-03,ES1!,short,L,-1,2017-W31,in_sample
2017-08-04,FDAX1!,long,W,1,2017-W31,in_sample
2017-08-08,FDAX1!,long,L,-1,2017-W32,in_sample
2017-08-08,NK2251!,short,W,1,2017-W32,in_sample
2017-08-10,NK2251!,short,W,1,2017-W32,in_sample
2017-08-10,NQ1!,short,W,1,2017-W32,in_sample
2017-08-11,EURUSD,short,L,-1,2017-W32,in_sample
2017-08-16,NK2251!,short,W,1,2017-W33,in_sample
2017-08-16,XAUUSD,long,W,1,2017-W33,in_sample
2017-08-17,XAUUSD,long,L,-1,2017-W33,in_sample
2017-08-17,Z1!,short,W,1,2017-W33,in_sample
2017-08-18,NQ1!,long,L,-1,2017-W33,in_sample
2017-08-18,XAUUSD,long,W,1,2017-W33,in_sample
2017-08-18,Z1!,short,W,1,2017-W33,in_sample
2017-08-21,NK2251!,short,BE,0,2017-W34,in_sample
2017-08-21,XAUUSD,long,W,1,2017-W34,in_sample
2017-08-21,Z1!,short,L,-1,2017-W34,in_sample
2017-08-22,XAUUSD,long,W,1,2017-W34,in_sample
2017-08-23,EURUSD,long,L,-1,2017-W34,in_sample
2017-08-23,XAUUSD,long,W,1,2017-W34,in_sample
2017-08-23,Z1!,short,L,-1,2017-W34,in_sample
2017-08-24,EURUSD,long,L,-1,2017-W34,in_sample
2017-08-25,EURUSD,long,BE,0,2017-W34,in_sample
2017-08-25,FDAX1!,short,W,1,2017-W34,in_sample
2017-08-25,FDAX1!,short,L,-1,2017-W34,in_sample
2017-08-25,NQ1!,long,W,1,2017-W34,in_sample
2017-08-25,XAUUSD,long,L,-1,2017-W34,in_sample
2017-08-25,XAUUSD,long,L,-1,2017-W34,in_sample
2017-08-28,FDAX1!,short,W,1,2017-W35,in_sample
2017-08-28,FDAX1!,short,W,1,2017-W35,in_sample
2017-08-28,NK2251!,short,W,1,2017-W35,in_sample
2017-08-28,NK2251!,short,BE,0,2017-W35,in_sample
2017-08-28,NK2251!,short,W,1,2017-W35,in_sample
2017-08-28,NQ1!,short,W,1,2017-W35,in_sample
2017-08-29,FDAX1!,short,W,1,2017-W35,in_sample
2017-08-29,NK2251!,short,BE,0,2017-W35,in_sample
2017-09-04,ES1!,long,L,-1,2017-W36,in_sample
2017-09-04,ES1!,long,L,-1,2017-W36,in_sample
2017-09-05,EURUSD,long,W,1,2017-W36,in_sample
2017-09-05,FDAX1!,short,W,1,2017-W36,in_sample
2017-09-05,Z1!,long,L,-1,2017-W36,in_sample
2017-09-05,Z1!,long,AMBIG,,2017-W36,in_sample
2017-09-06,EURUSD,long,W,1,2017-W36,in_sample
2017-09-06,EURUSD,long,AMBIG,,2017-W36,in_sample
2017-09-07,EURUSD,long,W,1,2017-W36,in_sample
2017-09-07,Z1!,long,W,1,2017-W36,in_sample
2017-09-08,ES1!,short,L,-1,2017-W36,in_sample
2017-09-08,ES1!,short,L,-1,2017-W36,in_sample
2017-09-08,ES1!,short,L,-1,2017-W36,in_sample
2017-09-11,FDAX1!,long,W,1,2017-W37,in_sample
2017-09-11,XAUUSD,long,L,-1,2017-W37,in_sample
2017-09-11,Z1!,long,W,1,2017-W37,in_sample
2017-09-11,Z1!,long,L,-1,2017-W37,in_sample
2017-09-12,EURUSD,long,L,-1,2017-W37,in_sample
2017-09-12,Z1!,long,L,-1,2017-W37,in_sample
2017-09-13,NQ1!,long,L,-1,2017-W37,in_sample
2017-09-13,NQ1!,long,L,-1,2017-W37,in_sample
2017-09-13,XAUUSD,short,W,1,2017-W37,in_sample
2017-09-19,ES1!,long,W,1,2017-W38,in_sample
2017-09-19,ES1!,long,BE,0,2017-W38,in_sample
2017-09-19,EURUSD,long,BE,0,2017-W38,in_sample
2017-09-19,NQ1!,long,L,-1,2017-W38,in_sample
2017-09-20,FDAX1!,long,W,1,2017-W38,in_sample
2017-09-20,NQ1!,long,L,-1,2017-W38,in_sample
2017-09-20,XAUUSD,short,AMBIG,,2017-W38,in_sample
2017-09-22,NK2251!,long,W,1,2017-W38,in_sample
2017-09-22,NQ1!,short,L,-1,2017-W38,in_sample
2017-09-24,XAUUSD,short,W,1,2017-W38,in_sample
2017-09-25,ES1!,short,L,-1,2017-W39,in_sample
2017-09-25,NQ1!,short,W,1,2017-W39,in_sample
2017-09-29,ES1!,long,W,1,2017-W39,in_sample
2017-09-29,ES1!,long,L,-1,2017-W39,in_sample
2017-10-03,NQ1!,long,L,-1,2017-W40,in_sample
2017-10-04,NQ1!,long,BE,0,2017-W40,in_sample
2017-10-05,EURUSD,short,L,-1,2017-W40,in_sample
2017-10-05,EURUSD,short,L,-1,2017-W40,in_sample
2017-10-05,EURUSD,short,W,1,2017-W40,in_sample
2017-10-05,NK2251!,long,W,1,2017-W40,in_sample
2017-10-05,XAUUSD,long,L,-1,2017-W40,in_sample
2017-10-06,EURUSD,short,BE,0,2017-W40,in_sample
2017-10-06,NQ1!,long,W,1,2017-W40,in_sample
2017-10-11,ES1!,long,L,-1,2017-W41,in_sample
2017-10-11,ES1!,long,BE,0,2017-W41,in_sample
2017-10-11,FDAX1!,short,W,1,2017-W41,in_sample
2017-10-11,XAUUSD,long,L,-1,2017-W41,in_sample
2017-10-17,ES1!,long,BE,0,2017-W42,in_sample
2017-10-17,FDAX1!,long,W,1,2017-W42,in_sample
2017-10-17,NK2251!,long,W,1,2017-W42,in_sample
2017-10-19,EURUSD,long,L,-1,2017-W42,in_sample
2017-10-20,NQ1!,short,L,-1,2017-W42,in_sample
2017-10-23,NQ1!,short,W,1,2017-W43,in_sample
2017-10-24,ES1!,long,L,-1,2017-W43,in_sample
2017-10-24,NQ1!,short,L,-1,2017-W43,in_sample
2017-10-24,XAUUSD,short,W,1,2017-W43,in_sample
2017-10-24,Z1!,long,W,1,2017-W43,in_sample
2017-10-25,FDAX1!,short,L,-1,2017-W43,in_sample
2017-10-25,NQ1!,short,W,1,2017-W43,in_sample
2017-10-25,NQ1!,short,W,1,2017-W43,in_sample
2017-10-26,XAUUSD,short,W,1,2017-W43,in_sample
2017-10-29,NK2251!,long,L,-1,2017-W43,in_sample
2017-10-30,ES1!,long,W,1,2017-W44,in_sample
2017-10-30,NQ1!,long,AMBIG,,2017-W44,in_sample
2017-10-30,Z1!,short,L,-1,2017-W44,in_sample
2017-10-31,ES1!,long,W,1,2017-W44,in_sample
2017-10-31,ES1!,long,W,1,2017-W44,in_sample
2017-11-02,NK2251!,long,L,-1,2017-W44,in_sample
2017-11-03,ES1!,short,L,-1,2017-W44,in_sample
2017-11-03,NQ1!,short,L,-1,2017-W44,in_sample
2017-11-06,Z1!,long,L,-1,2017-W45,in_sample
2017-11-07,NK2251!,long,W,1,2017-W45,in_sample
2017-11-07,NK2251!,long,L,-1,2017-W45,in_sample
2017-11-07,XAUUSD,short,W,1,2017-W45,in_sample
2017-11-07,XAUUSD,short,W,1,2017-W45,in_sample
2017-11-07,XAUUSD,short,L,-1,2017-W45,in_sample
2017-11-08,ES1!,long,W,1,2017-W45,in_sample
2017-11-08,NQ1!,long,W,1,2017-W45,in_sample
2017-11-08,NQ1!,long,W,1,2017-W45,in_sample
2017-11-14,ES1!,short,W,1,2017-W46,in_sample
2017-11-14,EURUSD,long,W,1,2017-W46,in_sample
2017-11-14,EURUSD,long,W,1,2017-W46,in_sample
2017-11-14,NQ1!,short,W,1,2017-W46,in_sample
2017-11-14,XAUUSD,short,W,1,2017-W46,in_sample
2017-11-15,ES1!,short,W,1,2017-W46,in_sample
2017-11-16,EURUSD,long,W,1,2017-W46,in_sample
2017-11-17,EURUSD,long,W,1,2017-W46,in_sample
2017-11-17,XAUUSD,long,W,1,2017-W46,in_sample
2017-11-17,XAUUSD,long,W,1,2017-W46,in_sample
2017-11-17,Z1!,short,L,-1,2017-W46,in_sample
2017-11-21,ES1!,long,W,1,2017-W47,in_sample
2017-11-21,ES1!,long,W,1,2017-W47,in_sample
2017-11-21,EURUSD,short,BE,0,2017-W47,in_sample
2017-11-21,FDAX1!,short,L,-1,2017-W47,in_sample
2017-11-21,NK2251!,long,L,-1,2017-W47,in_sample
2017-11-21,NQ1!,long,W,1,2017-W47,in_sample
2017-11-21,NQ1!,long,W,1,2017-W47,in_sample
2017-11-21,XAUUSD,short,L,-1,2017-W47,in_sample
2017-11-21,Z1!,short,W,1,2017-W47,in_sample
2017-11-22,XAUUSD,short,L,-1,2017-W47,in_sample
2017-11-24,Z1!,long,L,-1,2017-W47,in_sample
2017-11-24,Z1!,long,L,-1,2017-W47,in_sample
2017-11-27,XAUUSD,long,W,1,2017-W48,in_sample
2017-11-28,FDAX1!,long,W,1,2017-W48,in_sample
2017-11-28,NQ1!,long,BE,0,2017-W48,in_sample
2017-11-29,ES1!,long,W,1,2017-W48,in_sample
2017-11-29,FDAX1!,long,L,-1,2017-W48,in_sample
2017-11-29,NK2251!,long,BE,0,2017-W48,in_sample
2017-11-29,NK2251!,long,BE,0,2017-W48,in_sample
2017-11-29,XAUUSD,long,W,1,2017-W48,in_sample
2017-11-30,ES1!,long,W,1,2017-W48,in_sample
2017-11-30,EURUSD,long,L,-1,2017-W48,in_sample
2017-11-30,EURUSD,long,L,-1,2017-W48,in_sample
2017-12-01,NQ1!,short,L,-1,2017-W48,in_sample
2017-12-01,NQ1!,short,AMBIG,,2017-W48,in_sample
2017-12-04,NK2251!,short,W,1,2017-W49,in_sample
2017-12-04,NK2251!,short,W,1,2017-W49,in_sample
2017-12-04,XAUUSD,short,L,-1,2017-W49,in_sample
2017-12-05,ES1!,long,L,-1,2017-W49,in_sample
2017-12-05,FDAX1!,short,W,1,2017-W49,in_sample
2017-12-05,NK2251!,short,W,1,2017-W49,in_sample
2017-12-06,FDAX1!,short,L,-1,2017-W49,in_sample
2017-12-12,EURUSD,short,W,1,2017-W50,in_sample
2017-12-13,FDAX1!,short,L,-1,2017-W50,in_sample
2017-12-15,EURUSD,long,W,1,2017-W50,in_sample
2017-12-15,XAUUSD,long,W,1,2017-W50,in_sample
2017-12-19,EURUSD,long,W,1,2017-W51,in_sample
2017-12-20,ES1!,long,L,-1,2017-W51,in_sample
2017-12-20,EURUSD,long,L,-1,2017-W51,in_sample
2017-12-20,XAUUSD,long,BE,0,2017-W51,in_sample
2017-12-20,Z1!,long,L,-1,2017-W51,in_sample
2017-12-22,EURUSD,long,W,1,2017-W51,in_sample
2017-12-22,NQ1!,short,W,1,2017-W51,in_sample
2017-12-27,ES1!,long,L,-1,2017-W52,in_sample
2017-12-27,ES1!,long,L,-1,2017-W52,in_sample
2017-12-27,EURUSD,long,W,1,2017-W52,in_sample
2017-12-27,NQ1!,short,L,-1,2017-W52,in_sample
2017-12-29,ES1!,long,W,1,2017-W52,in_sample
2017-12-29,NK2251!,short,L,-1,2017-W52,in_sample
2017-12-29,NQ1!,short,BE,0,2017-W52,in_sample
2017-12-29,Z1!,long,AMBIG,,2017-W52,in_sample
2018-01-04,EURUSD,long,W,1,2018-W01,in_sample
2018-01-04,Z1!,long,BE,0,2018-W01,in_sample
2018-01-05,Z1!,long,BE,0,2018-W01,in_sample
2018-01-09,Z1!,long,W,1,2018-W02,in_sample
2018-01-10,XAUUSD,long,W,1,2018-W02,in_sample
2018-01-11,EURUSD,short,L,-1,2018-W02,in_sample
2018-01-12,FDAX1!,long,W,1,2018-W02,in_sample
2018-01-16,FDAX1!,long,W,1,2018-W03,in_sample
2018-01-18,NQ1!,long,BE,0,2018-W03,in_sample
2018-01-19,NK2251!,long,L,-1,2018-W03,in_sample
2018-01-19,NQ1!,long,BE,0,2018-W03,in_sample
2018-01-19,XAUUSD,short,L,-1,2018-W03,in_sample
2018-01-22,EURUSD,short,L,-1,2018-W04,in_sample
2018-01-22,Z1!,short,W,1,2018-W04,in_sample
2018-01-22,Z1!,short,L,-1,2018-W04,in_sample
2018-01-25,ES1!,long,W,1,2018-W04,in_sample
2018-01-25,NK2251!,short,W,1,2018-W04,in_sample
2018-01-25,NQ1!,long,W,1,2018-W04,in_sample
2018-01-25,NQ1!,long,L,-1,2018-W04,in_sample
2018-01-26,ES1!,long,BE,0,2018-W04,in_sample
2018-01-26,FDAX1!,long,L,-1,2018-W04,in_sample
2018-01-26,FDAX1!,long,L,-1,2018-W04,in_sample
2018-01-26,NQ1!,long,W,1,2018-W04,in_sample
2018-01-26,NQ1!,long,BE,0,2018-W04,in_sample
2018-01-26,XAUUSD,long,W,1,2018-W04,in_sample
2018-01-29,EURUSD,long,L,-1,2018-W05,in_sample
2018-01-29,NK2251!,short,W,1,2018-W05,in_sample
2018-01-29,Z1!,short,W,1,2018-W05,in_sample
2018-01-30,NK2251!,short,BE,0,2018-W05,in_sample
2018-02-01,EURUSD,long,L,-1,2018-W05,in_sample
2018-02-02,NK2251!,short,W,1,2018-W05,in_sample
2018-02-08,ES1!,short,W,1,2018-W06,in_sample
2018-02-08,FDAX1!,short,W,1,2018-W06,in_sample
2018-02-08,NK2251!,short,L,-1,2018-W06,in_sample
2018-02-08,NK2251!,short,W,1,2018-W06,in_sample
2018-02-08,NQ1!,short,W,1,2018-W06,in_sample
2018-02-09,ES1!,short,W,1,2018-W06,in_sample
2018-02-09,NQ1!,short,BE,0,2018-W06,in_sample
2018-02-09,XAUUSD,short,L,-1,2018-W06,in_sample
2018-02-12,ES1!,short,L,-1,2018-W07,in_sample
2018-02-12,NQ1!,short,L,-1,2018-W07,in_sample
2018-02-13,ES1!,short,L,-1,2018-W07,in_sample
2018-02-13,FDAX1!,short,L,-1,2018-W07,in_sample
2018-02-20,NK2251!,short,L,-1,2018-W08,in_sample
2018-02-21,FDAX1!,long,L,-1,2018-W08,in_sample
2018-02-22,FDAX1!,long,L,-1,2018-W08,in_sample
2018-02-23,ES1!,short,L,-1,2018-W08,in_sample
2018-02-23,FDAX1!,long,BE,0,2018-W08,in_sample
2018-03-06,ES1!,short,L,-1,2018-W10,in_sample
2018-03-07,ES1!,long,W,1,2018-W10,in_sample
2018-03-07,ES1!,long,W,1,2018-W10,in_sample
2018-03-07,FDAX1!,short,W,1,2018-W10,in_sample
2018-03-07,NK2251!,long,L,-1,2018-W10,in_sample
2018-03-12,XAUUSD,short,W,1,2018-W11,in_sample
2018-03-15,EURUSD,long,L,-1,2018-W11,in_sample
2018-03-15,NQ1!,long,L,-1,2018-W11,in_sample
2018-03-16,NQ1!,long,L,-1,2018-W11,in_sample
2018-03-19,ES1!,short,W,1,2018-W12,in_sample
2018-03-20,EURUSD,short,W,1,2018-W12,in_sample
2018-03-20,XAUUSD,short,W,1,2018-W12,in_sample
2018-03-21,FDAX1!,long,L,-1,2018-W12,in_sample
2018-03-22,ES1!,short,W,1,2018-W12,in_sample
2018-03-23,EURUSD,long,L,-1,2018-W12,in_sample
2018-03-26,EURUSD,long,BE,0,2018-W13,in_sample
2018-03-28,ES1!,short,L,-1,2018-W13,in_sample
2018-04-02,ES1!,short,BE,0,2018-W14,in_sample
2018-04-03,XAUUSD,short,W,1,2018-W14,in_sample
2018-04-04,ES1!,short,W,1,2018-W14,in_sample
2018-04-04,FDAX1!,short,L,-1,2018-W14,in_sample
2018-04-04,FDAX1!,short,W,1,2018-W14,in_sample
2018-04-05,ES1!,short,L,-1,2018-W14,in_sample
2018-04-05,EURUSD,short,W,1,2018-W14,in_sample
2018-04-06,NQ1!,long,W,1,2018-W14,in_sample
2018-04-09,EURUSD,short,L,-1,2018-W15,in_sample
2018-04-10,ES1!,short,L,-1,2018-W15,in_sample
2018-04-10,NK2251!,long,BE,0,2018-W15,in_sample
2018-04-12,NK2251!,long,W,1,2018-W15,in_sample
2018-04-12,NK2251!,long,L,-1,2018-W15,in_sample
2018-04-13,EURUSD,long,L,-1,2018-W15,in_sample
2018-04-16,EURUSD,long,W,1,2018-W16,in_sample
2018-04-16,EURUSD,long,W,1,2018-W16,in_sample
2018-04-16,NQ1!,long,W,1,2018-W16,in_sample
2018-04-17,EURUSD,long,W,1,2018-W16,in_sample
2018-04-17,NK2251!,long,W,1,2018-W16,in_sample
2018-04-18,EURUSD,long,L,-1,2018-W16,in_sample
2018-04-18,EURUSD,long,L,-1,2018-W16,in_sample
2018-04-19,EURUSD,long,L,-1,2018-W16,in_sample
2018-04-19,FDAX1!,long,L,-1,2018-W16,in_sample
2018-04-23,ES1!,long,L,-1,2018-W17,in_sample
2018-04-23,ES1!,long,L,-1,2018-W17,in_sample
2018-04-25,EURUSD,short,W,1,2018-W17,in_sample
2018-04-26,XAUUSD,short,W,1,2018-W17,in_sample
2018-04-27,ES1!,short,L,-1,2018-W17,in_sample
2018-04-27,ES1!,short,L,-1,2018-W17,in_sample
2018-05-02,EURUSD,short,W,1,2018-W18,in_sample
2018-05-03,ES1!,short,BE,0,2018-W18,in_sample
2018-05-04,EURUSD,short,W,1,2018-W18,in_sample
2018-05-04,EURUSD,short,AMBIG,,2018-W18,in_sample
2018-05-04,EURUSD,short,BE,0,2018-W18,in_sample
2018-05-07,XAUUSD,long,W,1,2018-W19,in_sample
2018-05-08,EURUSD,short,W,1,2018-W19,in_sample
2018-05-08,FDAX1!,long,W,1,2018-W19,in_sample
2018-05-09,NK2251!,long,W,1,2018-W19,in_sample
2018-05-10,NK2251!,long,W,1,2018-W19,in_sample
2018-05-16,ES1!,long,L,-1,2018-W20,in_sample
2018-05-16,ES1!,long,W,1,2018-W20,in_sample
2018-05-16,NK2251!,long,W,1,2018-W20,in_sample
2018-05-17,ES1!,long,L,-1,2018-W20,in_sample
2018-05-18,EURUSD,short,BE,0,2018-W20,in_sample
2018-05-18,NQ1!,short,W,1,2018-W20,in_sample
2018-05-18,NQ1!,short,L,-1,2018-W20,in_sample
2018-05-20,ES1!,long,BE,0,2018-W20,in_sample
2018-05-20,ES1!,long,W,1,2018-W20,in_sample
2018-05-21,ES1!,long,BE,0,2018-W21,in_sample
2018-05-23,EURUSD,short,W,1,2018-W21,in_sample
2018-05-23,EURUSD,short,W,1,2018-W21,in_sample
2018-05-23,NQ1!,short,BE,0,2018-W21,in_sample
2018-05-23,NQ1!,short,BE,0,2018-W21,in_sample
2018-05-23,NQ1!,short,W,1,2018-W21,in_sample
2018-05-24,ES1!,long,L,-1,2018-W21,in_sample
2018-05-25,ES1!,long,L,-1,2018-W21,in_sample
2018-05-25,EURUSD,short,W,1,2018-W21,in_sample
2018-05-25,EURUSD,short,BE,0,2018-W21,in_sample
2018-05-29,FDAX1!,short,W,1,2018-W22,in_sample
2018-05-29,NK2251!,short,W,1,2018-W22,in_sample
2018-05-29,NK2251!,short,W,1,2018-W22,in_sample
2018-05-29,XAUUSD,long,L,-1,2018-W22,in_sample
2018-05-29,XAUUSD,long,L,-1,2018-W22,in_sample
2018-05-31,ES1!,short,W,1,2018-W22,in_sample
2018-05-31,EURUSD,long,L,-1,2018-W22,in_sample
2018-05-31,FDAX1!,short,W,1,2018-W22,in_sample
2018-05-31,FDAX1!,short,W,1,2018-W22,in_sample
2018-05-31,NK2251!,short,L,-1,2018-W22,in_sample
2018-06-01,EURUSD,long,L,-1,2018-W22,in_sample
2018-06-01,XAUUSD,long,L,-1,2018-W22,in_sample
